Trade_Act = [0.98321223 0.00570298 0.01108479]
Long_Act = [0.41285756 0.5871424 ]
Short_Act = [0.51257634 0.4874237 ]
2024-06-13 09:00:09,530 - INFO - 2024-06-13 09:00:01 BTCUSDT Long Entered 68263.98 0.00092
2024-06-13 09:00:09,563 - INFO - 2024-06-13 09:00:01 BTCUSDT Long Entered 68263.98 0.00267
2024-06-13 09:00:11,731 - INFO - 2024-06-13 09:00:01 ETHUSDT
Trade_Act = [0.79451627 0.06631823 0.13916555]
Long_Act = [0.6100261  0.38997388]
Short_Act = [0.46035433 0.5396457 ]
2024-06-13 09:00:11,737 - INFO - 2024-06-13 09:00:01 ETHUSDT
Trade_Act = [0.79451627 0.06631823 0.13916555]
Long_Act = [0.6100261  0.38997388]
Short_Act = [0.46035433 0.5396457 ]
2024-06-13 09:00:11,829 - INFO - 2024-06-13 09:00:01 ETHUSDT STAY
2024-06-13 09:00:11,832 - INFO - 2024-06-13 09:00:01 ETHUSDT STAY
2024-06-13 09:00:12,438 - INFO - 2024-06-13 09:00:01 BNBUSDT
Trade_Act = [9.9904364e-01 5.2084081e-04 4.3551531e-04]
Long_Act = [0.52538824 0.47461182]
Short_Act = [0.4571919 0.5428081]
2024-06-13 09:00:12,441 - INFO - 2024-06-13 09:00:01 BNBUSDT
Trade_Act = [9.9904364e-01 5.2084081e-04 4.3551531e-04]
Long_Act = [0.52538824 0.47461182]
Short_Act = [0.4571919 0.5428081]
2024-06-13 09:00:12,674 - INFO - 2024-06-13 09:00:01 BNBUSDT Short closed -0.19
2024-06-13 09:00:12,675 - INFO - 2024-06-13 09:00:01 BNBUSDT Short closed -0.04
2024-06-13 09:00:13,699 - INFO - 2024-06-13 09:00:01 SOLUSDT
Trade_Act = [0.6987502  0.11097086 0.19027896]
Long_Act = [0.64334434 0.35665566]
Short_Act = [0.43090293 0.56909704]
2024-06-13 09:00:13,704 - INFO - 2024-06-13 09:00:01 SOLUSDT
Trade_Act = [0.6987502  0.11097086 0.19027896]
Long_Act = [0.64334434 0.35665566]
Short_Act = [0.43090293 0.56909704]
2024-06-13 09:00:13,800 - INFO - 2024-06-13 09:00:01 SOLUSDT STAY
2024-06-13 09:00:13,808 - INFO - 2024-06-13 09:00:01 SOLUSDT STAY
2024-06-13 09:00:14,313 - INFO - 2024-06-13 09:00:01 XRPUSDT
Trade_Act = [0.4805986  0.24434055 0.27506086]
Long_Act = [0.8481665  0.15183349]
Short_Act = [0.8272811  0.17271894]
2024-06-13 09:00:14,314 - INFO - 2024-06-13 09:00:01 XRPUSDT
Trade_Act = [0.4805986  0.24434055 0.27506086]
Long_Act = [0.8481665  0.15183349]
Short_Act = [0.8272811  0.17271894]
2024-06-13 09:00:14,405 - INFO - 2024-06-13 09:00:01 XRPUSDT STAY
2024-06-13 09:00:14,409 - INFO - 2024-06-13 09:00:01 XRPUSDT STAY
2024-06-13 09:00:14,871 - INFO - 2024-06-13 09:00:01 DOGEUSDT
Trade_Act = [0.59668106 0.18475047 0.21856847]
Long_Act = [0.2792843  0.72071576]
Short_Act = [0.44000414 0.5599959 ]
2024-06-13 09:00:14,874 - INFO - 2024-06-13 09:00:01 DOGEUSDT
Trade_Act = [0.59668106 0.18475047 0.21856847]
Long_Act = [0.2792843  0.72071576]
Short_Act = [0.44000414 0.5599959 ]
2024-06-13 09:00:14,967 - INFO - 2024-06-13 09:00:01 DOGEUSDT STAY
2024-06-13 09:00:14,970 - INFO - 2024-06-13 09:00:01 DOGEUSDT STAY
2024-06-13 09:00:15,471 - INFO - 2024-06-13 09:00:01 ADAUSDT
Trade_Act = [0.7060365  0.14256975 0.15139376]
Long_Act = [0.4381609  0.56183916]
Short_Act = [0.49883702 0.501163  ]
2024-06-13 09:00:15,476 - INFO - 2024-06-13 09:00:01 ADAUSDT
Trade_Act = [0.7060365  0.14256975 0.15139376]
Long_Act = [0.4381609  0.56183916]
Short_Act = [0.49883702 0.501163  ]
2024-06-13 09:00:15,564 - INFO - 2024-06-13 09:00:01 ADAUSDT STAY
2024-06-13 09:00:15,569 - INFO - 2024-06-13 09:00:01 ADAUSDT STAY
2024-06-13 09:00:16,031 - INFO - 2024-06-13 09:00:01 AVAXUSDT
Trade_Act = [0.4808829  0.2385746  0.28054246]
Long_Act = [0.52744514 0.47255486]
Short_Act = [0.46332368 0.5366763 ]
2024-06-13 09:00:16,034 - INFO - 2024-06-13 09:00:01 AVAXUSDT
Trade_Act = [0.4808829  0.2385746  0.28054246]
Long_Act = [0.52744514 0.47255486]
Short_Act = [0.46332368 0.5366763 ]
2024-06-13 09:00:16,125 - INFO - 2024-06-13 09:00:01 AVAXUSDT STAY
2024-06-13 09:00:16,126 - INFO - 2024-06-13 09:00:01 AVAXUSDT STAY
2024-06-13 09:00:16,593 - INFO - 2024-06-13 09:00:01 DOTUSDT
Trade_Act = [0.9807371  0.00589831 0.01336459]
Long_Act = [0.3579432  0.64205676]
Short_Act = [0.62827665 0.37172332]
2024-06-13 09:00:16,597 - INFO - 2024-06-13 09:00:01 DOTUSDT
Trade_Act = [0.9807371  0.00589831 0.01336459]
Long_Act = [0.3579432  0.64205676]
Short_Act = [0.62827665 0.37172332]
2024-06-13 09:00:19,090 - INFO - 2024-06-13 09:00:01 DOTUSDT Long Entered 6.742 27.07
2024-06-13 09:00:19,150 - INFO - 2024-06-13 09:00:01 DOTUSDT Long Entered 6.742 9.36
2024-06-13 09:00:20,006 - INFO - 2024-06-13 09:00:01 LINKUSDT
Trade_Act = [0.712491   0.13071541 0.15679364]
Long_Act = [0.6456234 0.3543766]
Short_Act = [0.9734355  0.02656448]
2024-06-13 09:00:20,170 - INFO - 2024-06-13 09:00:01 LINKUSDT Short Holding
2024-06-13 09:00:20,177 - INFO - 2024-06-13 09:00:01 LINKUSDT
Trade_Act = [0.712491   0.13071541 0.15679364]
Long_Act = [0.6456234 0.3543766]
Short_Act = [0.9734355  0.02656448]
